gene_id,SRR29040880,SRR29040882
gene-SUSD2|SUSD2,0,0
gene-SERPINI1|SERPINI1,1248,635
gene-WDR49|WDR49,15,1176
gene-SERPINI2|SERPINI2,89,40
gene-PDCD10|PDCD10,6688,4571
gene-ZBBX|ZBBX,713,571
gene-BCHE|BCHE,288,261
gene-SLITRK3|SLITRK3,23,27
gene-LOC134403201|LOC134403201,0,0
gene-SI|SI,15,0
gene-LOC134402121|LOC134402121,2,2
gene-OTOL1|OTOL1,7,0
gene-NMD3|NMD3,7543,1480
gene-PPM1L|PPM1L,284,100
gene-ARL14|ARL14,53,71
gene-TRIM59|TRIM59,562,204
gene-LOC134403227|LOC134403227,0,0
gene-KPNA4|KPNA4,62537,14694
gene-LOC134402535|LOC134402535,13,39
gene-C8H3orf80|C8H3orf80,6,2
gene-IFT80|IFT80,463,2578
gene-SMC4|SMC4,8918,1949
gene-LOC134402126|LOC134402126,328,13
gene-SCHIP1|SCHIP1,5017,2213
gene-LOC134402314|LOC134402314,0,0
gene-RARRES1|RARRES1,0,0
gene-MFSD1|MFSD1,3837,912
gene-GFM1|GFM1,4348,1159
gene-LXN|LXN,690,1754
gene-SHOX2|SHOX2,39,0
gene-RSRC1|RSRC1,1702,1010
gene-MLF1|MLF1,3021,3122
gene-LOC134402544|LOC134402544,739,251
gene-VEPH1|VEPH1,215,538
gene-PTX3|PTX3,28,19
gene-CCNL1|CCNL1,1525,2447
gene-LEKR1|LEKR1,174,284
gene-TIPARP|TIPARP,10668,431
gene-SSR3|SSR3,2645,2956
gene-SLC33A1|SLC33A1,1254,378
gene-C8H3orf33|C8H3orf33,330,50
gene-GMPS|GMPS,17752,1418
gene-LOC134402491|LOC134402491,2,0
gene-LOC134402131|LOC134402131,0,0
gene-MME|MME,35,21
gene-GPR149|GPR149,5,0
gene-PLCH1|PLCH1,5839,57
gene-ARHGEF26|ARHGEF26,143,572
gene-DHX36|DHX36,9888,852
gene-RAP2B|RAP2B,2000,1082
gene-P2RY1|P2RY1,23,143
gene-SUCNR1|SUCNR1,0,0
gene-AADAC|AADAC,101,978
gene-IGSF10|IGSF10,95,51
gene-MBNL1|MBNL1,2635,4549
gene-MINDY4B|MINDY4B,55,29
gene-SIAH2|SIAH2,472,79
gene-ERICH6|ERICH6,9,215
gene-GPR87|GPR87,0,7
gene-P2RY14|P2RY14,0,4
gene-MED12L|MED12L,2679,341
gene-P2RY12|P2RY12,6,27
gene-P2RY13|P2RY13,10,9
gene-GPR171|GPR171,28,8
gene-LOC134402501|LOC134402501,16,104
gene-SELENOT|SELENOT,6323,3782
gene-EIF2A|EIF2A,3971,704
gene-SERP1|SERP1,3891,1769
gene-TSC22D2|TSC22D2,6191,1286
gene-RNF13|RNF13,1100,1569
gene-LOC134402584|LOC134402584,0,0
gene-ANKUB1|ANKUB1,349,84
gene-PFN2|PFN2,22430,8916
gene-COMMD2|COMMD2,1538,204
gene-TM4SF4|TM4SF4,0,0
gene-WWTR1|WWTR1,1109,1696
gene-LOC134402140|LOC134402140,162,235
gene-TM4SF18|TM4SF18,35,530
gene-CP|CP,110,729
gene-HPS3|HPS3,2133,240
gene-HLTF|HLTF,3543,485
gene-LOC134402142|LOC134402142,27,0
gene-LOC134402563|LOC134402563,6,24
gene-LOC134402568|LOC134402568,32,229
gene-GYG1|GYG1,16712,833
gene-ZIC1|ZIC1,9,0
gene-LOC134402144|LOC134402144,0,0
gene-LOC134402587|LOC134402587,627,818
gene-LOC134402588|LOC134402588,74,290
gene-PLOD2|PLOD2,6245,626
gene-CHST2|CHST2,35,192
gene-DIPK2A|DIPK2A,6876,737
gene-SLC9A9|SLC9A9,41,13
gene-PAQR9|PAQR9,84,19
gene-PCOLCE2|PCOLCE2,905,234
gene-U2SURP|U2SURP,7851,5619
gene-TRPC1|TRPC1,67,333
gene-PLS1|PLS1,1671,25
gene-ATR|ATR,3042,190
gene-GK5|GK5,87,329
gene-TFDP2|TFDP2,1158,259
gene-XRN1|XRN1,12416,1123
gene-GRK7|GRK7,0,0
gene-ATP1B3|ATP1B3,9310,2734
gene-LOC134402505|LOC134402505,0,274
gene-RNF7|RNF7,693,652
gene-RASA2|RASA2,9038,349
gene-ZBTB38|ZBTB38,1800,14
gene-SLC16A14|SLC16A14,13,66
gene-DNER|DNER,2604,330
gene-PID1|PID1,3888,456
gene-SPHKAP|SPHKAP,85,7
gene-DAW1|DAW1,64,3911
gene-SLC19A3|SLC19A3,51,11
gene-FBXO36|FBXO36,263,543
gene-TRIP12|TRIP12,55880,9743
gene-MRPL44|MRPL44,669,529
gene-AGFG1|AGFG1,10803,2355
gene-MFF|MFF,2072,705
gene-COL4A3|COL4A3,1113,307
gene-RHBDD1|RHBDD1,75,49
gene-COL4A4|COL4A4,1097,153
gene-IRS1|IRS1,524,345
gene-NYAP2|NYAP2,186,0
gene-CCDC195|CCDC195,9,27
gene-DOCK10|DOCK10,505,183
gene-FAM124B|FAM124B,505,111
gene-CUL3|CUL3,24013,6278
gene-SERPINE2|SERPINE2,4941,4948
gene-WDFY1|WDFY1,3269,882
gene-SCG2|SCG2,37,88
gene-AP1S3|AP1S3,2520,647
gene-KCNE4|KCNE4,93,0
gene-MOGAT1|MOGAT1,32,181
gene-ACSL3|ACSL3,1256,2595
gene-SGPP2|SGPP2,78,0
gene-FARSB|FARSB,2459,1900
gene-PAX3|PAX3,14,9
gene-EPHA4|EPHA4,151,181
gene-PXYLP1|PXYLP1,987,1059
gene-SLC25A36|SLC25A36,4207,434
gene-SPSB4|SPSB4,2151,224
gene-RBP2|RBP2,19,6
gene-CLSTN2|CLSTN2,611,0
gene-LOC134402633|LOC134402633,784,132
gene-MRI1|MRI1,275,16
gene-MRPS22|MRPS22,580,119
gene-FOXL2|FOXL2,193,0
gene-COPB2|COPB2,10206,5514
gene-PER2|PER2,248,303
gene-PIK3CB|PIK3CB,3451,1851
gene-LOC134403116|LOC134403116,82,0
gene-LOC134402641|LOC134402641,2462,285
gene-LOC134402163|LOC134402163,8,0
gene-CAB39|CAB39,9977,7200
gene-OTOS|OTOS,0,0
gene-COPS9|COPS9,782,2105
gene-ITM2C|ITM2C,377,90
gene-LOC134402167|LOC134402167,0,0
gene-LOC134403119|LOC134403119,0,0
gene-LOC134403117|LOC134403117,2,2
gene-LOC134402166|LOC134402166,454,42
gene-LOC134402168|LOC134402168,2,0
gene-ST6GAL1|ST6GAL1,13,226
gene-LOC134402647|LOC134402647,1373,57
gene-ANKMY1|ANKMY1,210,166
gene-MAB21L4|MAB21L4,28,46
gene-GPC1|GPC1,1055,1867
gene-CROCC2|CROCC2,598,2415
gene-SNED1|SNED1,186,39
gene-MTERF4|MTERF4,2521,464
gene-PASK|PASK,777,79
gene-PPP1R7|PPP1R7,11012,3345
gene-ANO7|ANO7,1188,965
gene-SEPTIN2|SEPTIN2,4009,1657
gene-HDLBP|HDLBP,30540,14752
gene-FARP2|FARP2,5082,968
gene-STK25|STK25,2292,462
gene-BOK|BOK,1622,146
gene-THAP4|THAP4,8191,1756
gene-ATG4B|ATG4B,3244,380
gene-DTYMK|DTYMK,665,93
gene-ING5|ING5,400,530
gene-D2HGDH|D2HGDH,277,27
gene-TM4SF19|TM4SF19,278,0
gene-UBXN7|UBXN7,4987,644
gene-RNF168|RNF168,3469,218
gene-CEP19|CEP19,14,45
gene-WDR53|WDR53,2559,438
gene-FBXO45|FBXO45,1423,252
gene-NRROS|NRROS,6,5
gene-PIGX|PIGX,782,161
gene-LOC134403123|LOC134403123,0,0
gene-LOC134403124|LOC134403124,7,0
gene-PAK2|PAK2,5208,1186
gene-TF|TF,1206,857
gene-SRPRB|SRPRB,1479,494
gene-RAB6B|RAB6B,1607,66
gene-SLCO2A1|SLCO2A1,1366,2420
gene-RYK|RYK,6540,2674
gene-AMOTL2|AMOTL2,6065,910
gene-KY|KY,65,0
gene-CEP63|CEP63,904,116
gene-ANAPC13|ANAPC13,374,139
gene-EPHB1|EPHB1,1156,1380
gene-DZIP1L|DZIP1L,0,914
gene-CRYGS|CRYGS,14,10
gene-TBCCD1|TBCCD1,2088,49
gene-LOC134402684|LOC134402684,0,0
gene-DNAJB11|DNAJB11,8951,3850
gene-PFKL|PFKL,1040,275
gene-CFAP410|CFAP410,1469,244
gene-TRPM2|TRPM2,101,0
gene-LRRC3|LRRC3,1159,56
gene-TSPEAR|TSPEAR,16,3
gene-UBE2G2|UBE2G2,4531,1347
gene-LOC134402695|LOC134402695,10567,2411
gene-PTTG1IP|PTTG1IP,965,404
gene-DGKG|DGKG,185,78
gene-ETV5|ETV5,5520,961
gene-TRA2B|TRA2B,2643,1427
gene-TMEM41A|TMEM41A,4,29
gene-SENP2|SENP2,947,467
gene-IGF2BP2|IGF2BP2,9882,2204
gene-MAP3K13|MAP3K13,1334,414
gene-EHHADH|EHHADH,251,135
gene-C8H3orf70|C8H3orf70,86,68
gene-NME9|NME9,24,500
gene-SLC35G2|SLC35G2,140,16
gene-VPS8|VPS8,6774,1213
gene-PCCB|PCCB,1982,1117
gene-STAG1|STAG1,4386,1925
gene-MSL2|MSL2,4189,407
gene-PPP2R3A|PPP2R3A,893,316
gene-AGXT|AGXT,23,0
gene-LOC134402191|LOC134402191,26,0
gene-KIF1A|KIF1A,528,519
gene-ILKAP|ILKAP,920,757
gene-ARMC8|ARMC8,24200,1274
gene-ERFE|ERFE,1048,37
gene-AIRE|AIRE,22,45
gene-LOC134403129|LOC134403129,20,26
gene-SCLY|SCLY,1174,243
gene-LOC134402712|LOC134402712,625,1183
gene-ESPNL|ESPNL,3,22
gene-EFHD1|EFHD1,878,696
gene-KCNJ13|KCNJ13,10,0
gene-GIGYF2|GIGYF2,16731,2413
gene-NGEF|NGEF,17977,1021
gene-INPP5D|INPP5D,1677,150
gene-SAG|SAG,9,0
gene-ATG16L1|ATG16L1,6291,980
gene-LOC134403218|LOC134403218,0,0
gene-PROC|PROC,15,16
gene-DGKD|DGKD,3388,716
gene-SFT2D3|SFT2D3,30,0
gene-LIMS2|LIMS2,86,542
gene-MYO7B|MYO7B,83,36
gene-GPR17|GPR17,12,29
gene-LOC134402728|LOC134402728,20,6
gene-IWS1|IWS1,9217,3650
gene-WDR33|WDR33,4677,2064
gene-AMMECR1L|AMMECR1L,5597,1269
gene-POLR2D|POLR2D,1248,174
gene-LOC134402740|LOC134402740,18,43
gene-SAP130|SAP130,9394,1982
gene-UGGT1|UGGT1,2291,1749
gene-HS6ST1|HS6ST1,1569,803
gene-PLEKHB2|PLEKHB2,3372,1840
gene-FAM168B|FAM168B,8199,1236
gene-AMER3|AMER3,3,0
gene-KLHL6|KLHL6,32,20
gene-ARHGEF4|ARHGEF4,605,833
gene-KLHL24|KLHL24,192,677
gene-YEATS2|YEATS2,844,443
gene-MAP6D1|MAP6D1,76,6
gene-LOC134402748|LOC134402748,0,0
gene-DUSP28|DUSP28,2,0
gene-PARL|PARL,5987,634
gene-ALDH18A1|ALDH18A1,4129,374
gene-TCTN3|TCTN3,327,377
gene-ENTPD1|ENTPD1,63,50
gene-CPN1|CPN1,24,0
gene-DNMBP|DNMBP,212,275
gene-ABCC2|ABCC2,86,28
gene-ATP6V0E2|ATP6V0E2,28,151
gene-CUTC|CUTC,350,758
gene-LOC134402755|LOC134402755,1578,299
gene-ENTPD7|ENTPD7,1718,233
gene-SLC25A28|SLC25A28,3348,836
gene-CNNM1|CNNM1,84,93
gene-GOT1|GOT1,4465,3039
gene-LOC134402761|LOC134402761,0,6
gene-LOC134403134|LOC134403134,29,46
gene-HPS1|HPS1,609,107
gene-PYROXD2|PYROXD2,68,173
gene-R3HCC1L|R3HCC1L,927,77
gene-SFRP5|SFRP5,84,0
gene-ZFYVE27|ZFYVE27,200,77
gene-MARVELD1|MARVELD1,171,17
gene-AVPI1|AVPI1,123,337
gene-MORN4|MORN4,175,167
gene-PI4K2A|PI4K2A,2606,285
gene-ANKRD2|ANKRD2,0,506
gene-HOGA1|HOGA1,300,0
gene-UBTD1|UBTD1,151,256
gene-MMS19|MMS19,2035,480
gene-ZDHHC16|ZDHHC16,309,122
gene-EXOSC1|EXOSC1,1585,295
gene-PGAM1|PGAM1,3083,2765
gene-RRP12|RRP12,4055,377
gene-ARHGAP19|ARHGAP19,1141,29
gene-SLIT1|SLIT1,1000,770
gene-LCOR|LCOR,406,289
gene-PPRC1|PPRC1,7243,265
gene-LOC134402315|LOC134402315,0,0
gene-LDB1|LDB1,5787,1626
gene-HPS6|HPS6,2854,294
gene-KCNIP2|KCNIP2,36,22
gene-ARMH3|ARMH3,2597,216
gene-NPM3|NPM3,504,68
gene-FGF8|FGF8,35,0
gene-OGA|OGA,10485,1735
gene-DPCD|DPCD,79,298
gene-POLL|POLL,37,93
gene-FBXW4|FBXW4,884,1488
gene-LOC134402791|LOC134402791,9,13
gene-LBX1|LBX1,0,0
gene-TLX1|TLX1,6,160
gene-KAZALD1|KAZALD1,11,20
gene-SFXN3|SFXN3,73,209
gene-LOC134402204|LOC134402204,143,32
gene-BTRC|BTRC,4937,576
gene-PDZD7|PDZD7,304,10
gene-LZTS2|LZTS2,1115,69
gene-TWNK|TWNK,1285,147
gene-MRPL43|MRPL43,451,189
gene-SEMA4G|SEMA4G,238,79
gene-LOC134403199|LOC134403199,0,0
gene-SLF2|SLF2,2980,464
gene-MFSD13A|MFSD13A,1192,257
gene-ACTR1A|ACTR1A,950,380
gene-SUFU|SUFU,3866,966
gene-LOC134402317|LOC134402317,6,0
gene-ARL3|ARL3,221,668
gene-SFXN2|SFXN2,44,20
gene-TRIM8|TRIM8,9136,3030
gene-LOC134402812|LOC134402812,5,0
gene-BORCS7|BORCS7,271,437
gene-AS3MT|AS3MT,196,637
gene-WBP1L|WBP1L,9366,1870
gene-CNNM2|CNNM2,2982,143
gene-NT5C2|NT5C2,1691,2672
gene-INA|INA,1839,0
gene-PCGF6|PCGF6,890,54
gene-TAF5|TAF5,2265,252
gene-CALHM2|CALHM2,28,12
gene-CALHM1|CALHM1,0,0
gene-PDCD11|PDCD11,6003,481
gene-ATP5MK|ATP5MK,1235,2736
gene-NEURL1|NEURL1,356,0
gene-STN1|STN1,185,0
gene-SH3PXD2A|SH3PXD2A,8181,573
gene-TRNAK-UUU-4|TRNAK-UUU,0,0
gene-SLK|SLK,5997,2909
gene-COL17A1|COL17A1,1458,2547
gene-SFR1|SFR1,1743,0
gene-CFAP43|CFAP43,557,4140
gene-GSTO1|GSTO1,1300,332
gene-ITPRIP|ITPRIP,885,166
gene-CFAP58|CFAP58,213,2976
gene-LOC134402209|LOC134402209,0,0
gene-SORCS3|SORCS3,78,0
gene-SORCS1|SORCS1,90,21
gene-XPNPEP1|XPNPEP1,1302,389
gene-ADD3|ADD3,10428,5761
gene-MXI1|MXI1,2478,1482
gene-SMNDC1|SMNDC1,2107,1514
gene-DUSP5|DUSP5,3938,84
gene-RBM20|RBM20,127,1741
gene-SMC3|SMC3,21302,5845
gene-PDCD4|PDCD4,6512,4433
gene-ADRA2A|ADRA2A,41,7
gene-SHOC2|SHOC2,4766,1338
gene-GPAM|GPAM,1878,336
gene-LOC134403145|LOC134403145,378,6
gene-ACSL5|ACSL5,8387,1652
gene-ZDHHC6|ZDHHC6,4032,669
gene-VTI1A|VTI1A,805,227
gene-TCF7L2|TCF7L2,779,1944
gene-HABP2|HABP2,29,0
gene-NRAP|NRAP,2934,1514
gene-CASP7|CASP7,2996,168
gene-PLEKHS1|PLEKHS1,162,244
gene-DCLRE1A|DCLRE1A,2883,106
gene-NHLRC2|NHLRC2,1345,283
gene-ADRB1|ADRB1,101,599
gene-CCDC186|CCDC186,9363,1176
gene-VWA2|VWA2,48,142
gene-TDRD1|TDRD1,1080,24
gene-AFAP1L2|AFAP1L2,958,296
gene-ABLIM1|ABLIM1,1698,1577
gene-FHIP2A|FHIP2A,2936,605
gene-TRUB1|TRUB1,727,119
gene-CCDC172|CCDC172,173,7
gene-ATRNL1|ATRNL1,1226,434
gene-LOC134402217|LOC134402217,17,0
gene-GFRA1|GFRA1,1005,78
gene-SPMIP5|SPMIP5,86,0
gene-HSPA12A|HSPA12A,335,73
gene-LOC134403223|LOC134403223,0,0
gene-ENO4|ENO4,238,156
gene-SHTN1|SHTN1,283,413
gene-SLC18A2|SLC18A2,28,9
gene-PDZD8|PDZD8,1539,658
gene-EMX2|EMX2,525,0
gene-RAB11FIP2|RAB11FIP2,1807,298
gene-FAM204A|FAM204A,666,523
gene-LOC134402221|LOC134402221,1219,722
gene-CACUL1|CACUL1,1796,408
gene-NANOS1|NANOS1,13391,134
gene-DENND10|DENND10,1496,421
gene-EIF3A|EIF3A,17847,7780
gene-LOC134403216|LOC134403216,0,0
gene-LOC134403217|LOC134403217,0,0
gene-SFXN4|SFXN4,0,0
gene-PRDX3|PRDX3,1570,658
gene-RGS10|RGS10,139,155
gene-GRK5|GRK5,853,658
gene-INPP5F|INPP5F,1589,1346
gene-TIAL1|TIAL1,2990,2010
gene-BAG3|BAG3,1242,1841
gene-PLPP4|PLPP4,0,24
gene-LOC134403197|LOC134403197,0,0
gene-MCMBP|MCMBP,10099,940
gene-SEC23IP|SEC23IP,5356,935
gene-WDR11|WDR11,1783,787
gene-FGFR2|FGFR2,591,8103
gene-ATE1|ATE1,1243,452
gene-NSMCE4A|NSMCE4A,739,155
gene-LOC134403207|LOC134403207,0,0
gene-BTBD16|BTBD16,21,0
gene-TACC2|TACC2,10640,4750
gene-PLEKHA1|PLEKHA1,1198,1386
gene-HTRA1|HTRA1,3472,2759
gene-LOC134403152|LOC134403152,450,0
gene-LOC134403154|LOC134403154,0,211
gene-C8H10orf88|C8H10orf88,1207,258
gene-LOC134402887|LOC134402887,63,187
gene-PSTK|PSTK,192,77
gene-IKZF5|IKZF5,2402,410
gene-ACADSB|ACADSB,1755,688
gene-HMX2|HMX2,50,18
gene-BUB3|BUB3,10421,990
gene-CPXM2|CPXM2,165,321
gene-CHST15|CHST15,495,246
gene-NKX1-2|NKX1-2,59,0
gene-OAT|OAT,7808,2692
gene-LHPP|LHPP,132,160
gene-EEF1AKMT2|EEF1AKMT2,221,33
gene-FAM53B|FAM53B,920,1737
gene-ABRAXAS2|ABRAXAS2,10356,848
gene-ZRANB1|ZRANB1,9790,3084
gene-CTBP2|CTBP2,2024,2245
gene-TEX36|TEX36,161,0
gene-EDRF1|EDRF1,8009,693
gene-FANK1|FANK1,81,843
gene-UROS|UROS,554,333
gene-BCCIP|BCCIP,2157,754
gene-DHX32|DHX32,444,113
gene-ADAM12|ADAM12,221,14
gene-LOC134403233|LOC134403233,1,1
gene-C8H10orf90|C8H10orf90,1104,0
gene-NPS|NPS,0,0
gene-FOXI2|FOXI2,337,16
gene-DOCK1|DOCK1,6854,1996
gene-INSYN2A|INSYN2A,11,44
gene-PTPRE|PTPRE,2451,405
gene-MKI67|MKI67,5737,295
gene-MGMT|MGMT,2952,3421
gene-LOC134403238|LOC134403238,0,0
gene-EBF3|EBF3,8,157
gene-TCERG1L|TCERG1L,104,0
gene-C8H10orf143|C8H10orf143,138,65
gene-GLRX3|GLRX3,6340,1964
gene-BNIP3|BNIP3,214,646
gene-PPP2R2D|PPP2R2D,15647,4162
gene-DPYSL4|DPYSL4,57,93
gene-JAKMIP3|JAKMIP3,1965,0
gene-LRRC27|LRRC27,67,381
gene-STK32C|STK32C,309,36
gene-PWWP2B|PWWP2B,3325,2094
gene-NKX6-2|NKX6-2,44,8
gene-LOC134402239|LOC134402239,69,0
gene-CFAP46|CFAP46,71,1112
gene-INPP5A|INPP5A,1949,1732
gene-VENTX|VENTX,0,0
gene-ADGRA1|ADGRA1,345,48
gene-KNDC1|KNDC1,320,1712
gene-LOC134402240|LOC134402240,884,20
gene-DNTT|DNTT,0,0
gene-BLNK|BLNK,69,62
gene-LOC134403204|LOC134403204,0,0
gene-LOC134403202|LOC134403202,0,0
gene-ZNF518A|ZNF518A,6039,558
gene-CCNJ|CCNJ,1758,13
gene-CC2D2B|CC2D2B,81,170
gene-LOC134402925|LOC134402925,1946,331
gene-BTAF1|BTAF1,3506,1354
gene-CPEB3|CPEB3,5103,887
gene-MARCHF5|MARCHF5,1608,492
gene-IDE|IDE,5613,1820
gene-HHEX|HHEX,28,137
gene-KIF11|KIF11,11245,173
gene-EXOC6|EXOC6,4846,698
gene-LOC134402245|LOC134402245,10321,0
gene-MYOF|MYOF,458,4231
gene-CEP55|CEP55,1717,109
gene-FFAR4|FFAR4,46,227
gene-RBP4|RBP4,0,0
gene-PDE6C|PDE6C,61,15
gene-LGI1|LGI1,38,35
gene-LOC134402938|LOC134402938,547,319
gene-SLC35G1|SLC35G1,600,41
gene-PLCE1|PLCE1,1908,814
gene-NOC3L|NOC3L,5352,899
gene-LOC134402251|LOC134402251,20,0
gene-FGFBP3|FGFBP3,2,0
gene-TBC1D12|TBC1D12,7198,3209
gene-PPP1R3C|PPP1R3C,405,196
gene-TNKS2|TNKS2,3207,4289
gene-HECTD2|HECTD2,229,323
gene-ANKRD1|ANKRD1,0,169
gene-PCGF5|PCGF5,761,763
gene-RPP30|RPP30,1031,66
gene-HTR7|HTR7,654,73
gene-KIF20B|KIF20B,5016,254
gene-PANK1|PANK1,1447,1017
gene-SLC16A12|SLC16A12,77,30
gene-ASAH2|ASAH2,58,789
gene-CH25H|CH25H,3,4
gene-LIPA|LIPA,83,0
gene-LOC134402950|LOC134402950,100,79
gene-LOC134402949|LOC134402949,841,697
gene-ACTA2|ACTA2,1774,6914
gene-STAMBPL1|STAMBPL1,118,150
gene-LOC134402966|LOC134402966,0,0
gene-ANKRD22|ANKRD22,2572,107
gene-LOC134403173|LOC134403173,6,0
gene-LOC134403174|LOC134403174,0,0
gene-LOC134402965|LOC134402965,25,0
gene-LOC134402957|LOC134402957,0,0
gene-LOC134402958|LOC134402958,0,0
gene-LOC134402959|LOC134402959,7,0
gene-RNLS|RNLS,407,240
gene-PTEN|PTEN,4031,3231
gene-ATAD1|ATAD1,2882,739
gene-PAPSS2|PAPSS2,332,331
gene-MINPP1|MINPP1,355,115
gene-SGMS1|SGMS1,1201,1996
gene-LOC134402258|LOC134402258,249,5
gene-A1CF|A1CF,52,0
gene-PRKG1|PRKG1,103,212
gene-DKK1|DKK1,10688,0
gene-PCDH15|PCDH15,1306,45
gene-IPMK|IPMK,1119,2128
gene-TFAM|TFAM,792,440
gene-CISD1|CISD1,2549,1197
gene-UBE2D1|UBE2D1,7579,1697
gene-DNAJC9|DNAJC9,3966,657
gene-NUDT13|NUDT13,24,40
gene-FAM149B1|FAM149B1,1250,939
gene-ECD|ECD,2400,317
gene-PLA2G12B|PLA2G12B,8,0
gene-OIT3|OIT3,0,0
gene-P4HA1|P4HA1,4946,429
gene-MCU|MCU,4051,2956
gene-MICU1|MICU1,4954,1770
gene-DNAJB12|DNAJB12,1131,261
gene-DDIT4|DDIT4,8375,6839
gene-ANAPC16|ANAPC16,1893,840
gene-ASCC1|ASCC1,547,564
gene-TYSND1|TYSND1,71,55
gene-SPOCK2|SPOCK2,543,1348
gene-SAR1A|SAR1A,9138,2739
gene-NPFFR1|NPFFR1,9,0
gene-PPA1|PPA1,7987,676
gene-LRRC20|LRRC20,495,240
gene-EIF4EBP2|EIF4EBP2,406,489
gene-PALD1|PALD1,1152,558
gene-ADAMTS14|ADAMTS14,176,78
gene-TBATA|TBATA,0,0
gene-LOC134402994|LOC134402994,233,344
gene-PCBD1|PCBD1,42,26
gene-SGPL1|SGPL1,291,45
gene-UNC5B|UNC5B,678,115
gene-SLC29A3|SLC29A3,1637,203
gene-LOC134403006|LOC134403006,0,0
gene-VSIR|VSIR,0,0
gene-LOC134403180|LOC134403180,729,0
gene-LOC134402318|LOC134402318,106,30
gene-LOC134403181|LOC134403181,204,0
gene-LOC134403005|LOC134403005,2242,0
gene-CHST3|CHST3,50,12
gene-LOC134403004|LOC134403004,13238,3063
gene-AIFM2|AIFM2,679,113
gene-COL13A1|COL13A1,29,66
gene-LOC134403009|LOC134403009,3259,1662
gene-FAM241B|FAM241B,249,50
gene-NEUROG3|NEUROG3,2,0
gene-TACR2|TACR2,3,11
gene-TSPAN15|TSPAN15,244,220
gene-LOC134403015|LOC134403015,4952,1995
gene-LOC134403020|LOC134403020,1555,36
gene-SUPV3L1|SUPV3L1,2627,471
gene-SRGN|SRGN,64,56
gene-VPS26A|VPS26A,18438,5200
gene-KIFBP|KIFBP,4110,290
gene-STOX1|STOX1,1007,577
gene-DDX21|DDX21,47518,97663
gene-LOC134403221|LOC134403221,0,0
gene-CCAR1|CCAR1,12230,5645
gene-TET1|TET1,2079,173
gene-SLC25A16|SLC25A16,1179,93
gene-DNA2|DNA2,4403,0
gene-RUFY2|RUFY2,1260,256
gene-PBLD|PBLD,132,65
gene-HNRNPH3|HNRNPH3,5869,10881
gene-ATOH7|ATOH7,0,0
gene-LOC134403036|LOC134403036,91,2475
gene-MYPN|MYPN,26,217
gene-HERC4|HERC4,7564,1115
gene-SIRT1|SIRT1,4545,1389
gene-DNAJC12|DNAJC12,830,62
gene-LOC134403184|LOC134403184,7305,0
gene-LOC134403198|LOC134403198,0,0
gene-CTNNA3|CTNNA3,63,550
gene-LRRTM3|LRRTM3,31,12
gene-LOC134403042|LOC134403042,1065,873
gene-EGR2|EGR2,20,36
gene-ADO|ADO,349,42
gene-JMJD1C|JMJD1C,3390,3076
gene-REEP3|REEP3,350,635
gene-NRBF2|NRBF2,546,394
gene-ZNF365|ZNF365,212,53
gene-RTKN2|RTKN2,471,17
gene-CABCOCO1|CABCOCO1,132,1550
gene-TMEM26|TMEM26,17,29
gene-ARID5B|ARID5B,987,788
gene-RHOBTB1|RHOBTB1,4768,122
gene-CDK1|CDK1,6874,201
gene-ANK3|ANK3,5078,8152
gene-SLC16A9|SLC16A9,87,28
gene-FAM13C|FAM13C,152,22
gene-CCDC6|CCDC6,10340,3114
gene-PHYHIPL|PHYHIPL,2596,543
gene-LOC134402274|LOC134402274,0,0
gene-BICC1|BICC1,31629,719
gene-CCSER2|CCSER2,3856,666
gene-GRID1|GRID1,196,8
gene-LOC134402320|LOC134402320,11,0
gene-OPN4|OPN4,0,0
gene-LDB3|LDB3,111,2564
gene-WAPL|WAPL,6495,4315
gene-BMPR1A|BMPR1A,178,699
gene-MMRN2|MMRN2,67,363
gene-SNCG|SNCG,1233,52
gene-LOC134403187|LOC134403187,0,128
gene-SHLD2|SHLD2,197,83
gene-LOC134403189|LOC134403189,18,0
gene-GPRIN2|GPRIN2,452,12
gene-GLUD1|GLUD1,16248,5024
gene-NCOA4|NCOA4,6073,1198
gene-LOC134403211|LOC134403211,0,0
gene-LOC134403210|LOC134403210,0,0
gene-TIMM23B|TIMM23B,3481,1202
gene-LOC134403209|LOC134403209,2,2
gene-PARG|PARG,3885,1801
gene-C8H10orf53|C8H10orf53,0,0
gene-CHAT|CHAT,20,186
gene-OGDHL|OGDHL,3685,18
gene-RGR|RGR,129,0
gene-LRIT2|LRIT2,13,0
gene-CDHR1|CDHR1,87,0
gene-GHITM|GHITM,2835,2616
gene-LOC134402284|LOC134402284,27,16
gene-LOC134403190|LOC134403190,0,0
gene-SH2D4B|SH2D4B,14,0
gene-NRG3|NRG3,226,3
gene-TSPAN14|TSPAN14,895,99
gene-PRXL2A|PRXL2A,1480,517
gene-LOC134402288|LOC134402288,0,172
gene-LOC134402289|LOC134402289,0,9
gene-EXOSC3|EXOSC3,2646,293
gene-MAT1A|MAT1A,27,26
gene-LOC134402290|LOC134402290,0,0
gene-LOC134402291|LOC134402291,0,0
gene-LOC134403191|LOC134403191,0,91
gene-LOC134403077|LOC134403077,0,0
gene-SFTPD|SFTPD,0,8
gene-RASGEF1A|RASGEF1A,227,548
gene-CSGALNACT2|CSGALNACT2,2325,896
gene-RET|RET,1351,60
